,query type,fields,hits@10,hits@5,hits@3,hits@1
1118,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.75')",0.915,0.886,0.856,0.745
1119,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.0')",0.915,0.878,0.846,0.739
1120,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.25')",0.915,0.879,0.842,0.74
1121,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.915,0.882,0.857,0.747
1122,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.5')",0.915,0.878,0.839,0.723
1123,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.5')",0.915,0.879,0.843,0.739
1124,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.5')",0.915,0.878,0.848,0.738
1125,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.5')",0.915,0.883,0.848,0.742
1126,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.25')",0.915,0.889,0.854,0.744
1127,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.75', 'keywords^1.75', 'ne^2.0')",0.915,0.883,0.854,0.745
1128,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.25')",0.915,0.88,0.84,0.723
1129,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.75')",0.915,0.886,0.856,0.743
1130,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.5')",0.915,0.875,0.847,0.736
1131,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.0')",0.915,0.881,0.84,0.723
1132,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.5')",0.915,0.88,0.851,0.745
1133,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.0', 'keywords^1.5', 'ne^2.0')",0.915,0.885,0.847,0.746
1134,cross_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.25')",0.915,0.888,0.851,0.746
1135,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.5')",0.915,0.878,0.838,0.723
1136,best_fields,"('title^1.75', 'text^1.5', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.915,0.879,0.838,0.722
1137,cross_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.25')",0.915,0.885,0.852,0.746
1138,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.25')",0.915,0.878,0.846,0.739
1139,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.75')",0.915,0.882,0.856,0.748
1140,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.915,0.882,0.852,0.752
1141,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.0')",0.915,0.879,0.842,0.74
1142,cross_fields,"('title^1.5', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.5')",0.915,0.88,0.846,0.733
1143,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.75')",0.915,0.885,0.857,0.743
1144,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.5')",0.915,0.878,0.842,0.739
1145,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.5')",0.915,0.886,0.852,0.749
1146,cross_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.75')",0.915,0.878,0.849,0.736
1147,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.915,0.884,0.853,0.748
1148,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^2.0')",0.915,0.889,0.855,0.745
1149,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.75')",0.915,0.884,0.859,0.744
1150,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.75')",0.915,0.884,0.852,0.745
1151,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.915,0.878,0.847,0.737
1152,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.25')",0.915,0.878,0.841,0.74
1153,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.5', 'keywords^1.75', 'ne^2.0')",0.915,0.881,0.85,0.739
1154,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.25')",0.915,0.887,0.856,0.745
1155,cross_fields,"('title^1.75', 'text^1.0', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.25')",0.915,0.886,0.856,0.739
1156,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.0')",0.915,0.878,0.841,0.74
1157,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.75')",0.915,0.888,0.859,0.746
1158,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.0')",0.915,0.881,0.841,0.737
1159,best_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.25')",0.915,0.881,0.841,0.737
1160,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^2.0', 'keywords^2.0', 'ne^2.0')",0.915,0.882,0.856,0.748
1161,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.0')",0.915,0.883,0.856,0.753
1162,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.75')",0.915,0.883,0.853,0.751
1163,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^1.5', 'ne^2.0')",0.915,0.882,0.849,0.738
1164,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.75')",0.915,0.878,0.835,0.726
1165,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.0')",0.915,0.886,0.849,0.748
1166,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.75')",0.915,0.886,0.848,0.747
1167,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.5')",0.915,0.885,0.849,0.747
1168,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^2.0', 'keywords^1.75', 'ne^2.0')",0.915,0.886,0.85,0.747
1169,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.5')",0.915,0.884,0.853,0.743
1170,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^2.0')",0.915,0.883,0.855,0.739
1171,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.0')",0.915,0.881,0.85,0.747
1172,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^2.0', 'ne^2.0')",0.915,0.879,0.848,0.738
1173,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^1.0', 'ne^1.75')",0.915,0.886,0.855,0.75
1174,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^1.0', 'ne^2.0')",0.915,0.884,0.856,0.742
1175,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.25')",0.915,0.886,0.849,0.748
1176,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.0')",0.915,0.886,0.848,0.746
1177,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.25')",0.915,0.881,0.852,0.738
1178,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^1.25', 'ne^1.75')",0.915,0.886,0.855,0.75
1179,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^1.25', 'ne^2.0')",0.915,0.884,0.856,0.742
1180,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.0')",0.915,0.881,0.852,0.738
1181,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.25')",0.915,0.886,0.849,0.746
1182,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.75')",0.915,0.886,0.855,0.749
1183,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^2.0')",0.915,0.884,0.856,0.742
1184,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.0')",0.915,0.886,0.849,0.748
1185,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.5')",0.915,0.879,0.837,0.725
1186,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.25')",0.915,0.879,0.836,0.725
1187,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.25')",0.915,0.886,0.849,0.748
1188,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.0')",0.915,0.881,0.841,0.737
1189,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.5')",0.915,0.883,0.855,0.752
1190,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.5')",0.915,0.885,0.855,0.741
1191,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.75')",0.915,0.883,0.853,0.748
1192,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.75')",0.915,0.885,0.85,0.748
1193,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.25')",0.915,0.884,0.852,0.752
1194,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.25')",0.915,0.886,0.85,0.749
1195,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.75')",0.915,0.884,0.852,0.744
1196,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.25', 'keywords^1.5', 'ne^2.0')",0.915,0.883,0.854,0.741
1197,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.75')",0.915,0.88,0.851,0.75
1198,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.0')",0.915,0.884,0.852,0.753
1199,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.0')",0.915,0.879,0.836,0.725
1200,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.5')",0.915,0.885,0.849,0.747
1201,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.915,0.885,0.858,0.745
1202,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.75')",0.915,0.881,0.849,0.746
1203,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.915,0.881,0.85,0.746
1204,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.25')",0.915,0.881,0.85,0.747
1205,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.75')",0.915,0.884,0.853,0.744
1206,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.0')",0.915,0.885,0.852,0.743
1207,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.25')",0.915,0.885,0.853,0.743
1208,best_fields,"('title^1.5', 'text^1.75', 'text_lemma^2.0', 'keywords^1.0', 'ne^2.0')",0.915,0.876,0.832,0.719
1209,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.75')",0.915,0.889,0.853,0.741
1210,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.0')",0.915,0.882,0.841,0.738
1211,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.5')",0.915,0.886,0.851,0.748
1212,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^2.0')",0.915,0.888,0.858,0.744
1213,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.0')",0.915,0.882,0.855,0.756
1214,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.25')",0.915,0.882,0.855,0.755
1215,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.0')",0.915,0.882,0.857,0.751
1216,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.5')",0.915,0.882,0.855,0.755
1217,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.5', 'keywords^2.0', 'ne^2.0')",0.915,0.876,0.848,0.741
1218,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.75')",0.915,0.881,0.854,0.749
1219,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^2.0', 'keywords^2.0', 'ne^1.75')",0.915,0.882,0.854,0.755
1220,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.25', 'keywords^1.5', 'ne^2.0')",0.915,0.884,0.85,0.746
1221,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^2.0')",0.915,0.888,0.855,0.746
1222,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.75')",0.915,0.887,0.857,0.745
1223,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.75')",0.915,0.885,0.85,0.747
1224,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^1.5', 'ne^2.0')",0.915,0.883,0.854,0.74
1225,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.915,0.888,0.856,0.747
1226,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.0')",0.915,0.888,0.856,0.748
1227,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.5', 'keywords^2.0', 'ne^2.0')",0.915,0.876,0.847,0.742
1228,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.0')",0.915,0.889,0.857,0.753
1229,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.25')",0.915,0.889,0.855,0.753
1230,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.25')",0.915,0.883,0.856,0.752
1231,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.0')",0.915,0.881,0.841,0.737
1232,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.75')",0.915,0.884,0.854,0.742
1233,cross_fields,"('title^1.5', 'text^2.0', 'text_lemma^1.0', 'keywords^1.5', 'ne^2.0')",0.915,0.883,0.854,0.74
1234,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.25')",0.915,0.882,0.857,0.75
1235,cross_fields,"('title^1.5', 'text^1.75', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.5')",0.915,0.882,0.856,0.75
1236,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.5', 'keywords^2.0', 'ne^2.0')",0.915,0.876,0.848,0.741
1237,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.5')",0.915,0.882,0.851,0.752
1238,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.0', 'keywords^1.75', 'ne^1.25')",0.915,0.882,0.842,0.737
1239,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.5')",0.915,0.885,0.849,0.746
1240,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.0')",0.915,0.886,0.848,0.746
1241,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.25')",0.915,0.886,0.849,0.746
1242,cross_fields,"('title^1.25', 'text^2.0', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.5')",0.915,0.885,0.849,0.746
1243,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.5')",0.915,0.884,0.855,0.752
1244,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.25')",0.915,0.884,0.856,0.752
1245,cross_fields,"('title^1.25', 'text^1.5', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.0')",0.915,0.884,0.856,0.753
1246,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.5', 'keywords^2.0', 'ne^2.0')",0.915,0.879,0.852,0.735
1247,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.75')",0.915,0.88,0.852,0.751
1248,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.915,0.879,0.838,0.722
1249,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.75')",0.915,0.882,0.856,0.746
1250,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.25', 'keywords^1.75', 'ne^2.0')",0.915,0.886,0.854,0.743
1251,cross_fields,"('title^1.25', 'text^1.75', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.75')",0.915,0.88,0.853,0.749
1252,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.75')",0.915,0.882,0.852,0.749
1253,cross_fields,"('title^1.5', 'text^1.25', 'text_lemma^1.75', 'keywords^1.5', 'ne^1.5')",0.915,0.883,0.853,0.747
1254,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.5')",0.915,0.878,0.839,0.723
1255,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.25')",0.915,0.88,0.84,0.723
1256,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.0')",0.915,0.881,0.84,0.723
1257,best_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.5')",0.915,0.878,0.838,0.723
1258,cross_fields,"('title^1.5', 'text^1.5', 'text_lemma^1.25', 'keywords^1.5', 'ne^1.25')",0.915,0.886,0.858,0.747
1259,cross_fields,"('title^1.0', 'text^2.0', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.0')",0.915,0.884,0.858,0.75
1260,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.25', 'keywords^1.75', 'ne^2.0')",0.915,0.877,0.844,0.727
1261,best_fields,"('title^1.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.75')",0.915,0.878,0.835,0.726
1262,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.915,0.885,0.852,0.747
1263,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.0')",0.915,0.885,0.855,0.749
1264,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.75')",0.915,0.877,0.843,0.732
1265,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.5')",0.915,0.875,0.836,0.727
1266,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^2.0', 'keywords^1.5', 'ne^1.75')",0.915,0.881,0.856,0.743
1267,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.25', 'ne^2.0')",0.915,0.875,0.844,0.733
1268,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.75')",0.915,0.883,0.852,0.747
1269,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.0')",0.915,0.882,0.858,0.746
1270,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.75', 'ne^2.0')",0.915,0.878,0.846,0.724
1271,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.5')",0.915,0.881,0.85,0.731
1272,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.5')",0.915,0.888,0.855,0.74
1273,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.0', 'keywords^1.5', 'ne^1.75')",0.915,0.885,0.855,0.742
1274,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.25')",0.915,0.881,0.848,0.736
1275,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.0')",0.915,0.881,0.848,0.736
1276,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.25')",0.915,0.882,0.851,0.743
1277,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.0')",0.915,0.882,0.851,0.744
1278,best_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.5')",0.915,0.878,0.839,0.723
1279,best_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.25')",0.915,0.88,0.84,0.723
1280,best_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.75', 'keywords^1.25', 'ne^1.0')",0.915,0.881,0.84,0.723
1281,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.5')",0.915,0.886,0.853,0.747
1282,best_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.5')",0.915,0.878,0.838,0.723
1283,best_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.75', 'keywords^1.0', 'ne^1.25')",0.915,0.879,0.838,0.722
1284,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.0', 'ne^1.75')",0.915,0.884,0.856,0.739
1285,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.5')",0.915,0.886,0.852,0.746
1286,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.5', 'keywords^2.0', 'ne^1.75')",0.915,0.879,0.846,0.733
1287,cross_fields,"('title^1.0', 'text^1.75', 'text_lemma^1.25', 'keywords^1.25', 'ne^1.75')",0.915,0.884,0.855,0.74
1288,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.75', 'ne^1.5')",0.915,0.881,0.851,0.733
1289,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.75', 'keywords^1.75', 'ne^1.75')",0.915,0.883,0.854,0.748
1290,best_fields,"('title^1.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.5')",0.915,0.879,0.837,0.725
1291,cross_fields,"('title^2.0', 'text^1.0', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.915,0.882,0.851,0.743
1292,best_fields,"('title^1.0', 'text^1.75', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.25')",0.915,0.879,0.836,0.725
1293,cross_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.25', 'ne^1.75')",0.915,0.887,0.85,0.747
1294,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.25')",0.915,0.878,0.841,0.739
1295,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.25', 'keywords^2.0', 'ne^1.5')",0.915,0.878,0.842,0.738
1296,cross_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.5')",0.915,0.886,0.857,0.742
1297,cross_fields,"('title^2.0', 'text^1.5', 'text_lemma^1.0', 'keywords^1.0', 'ne^1.25')",0.915,0.884,0.851,0.749
1298,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.75')",0.915,0.882,0.851,0.747
1299,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.5')",0.915,0.882,0.852,0.747
1300,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^2.0', 'keywords^1.75', 'ne^1.25')",0.915,0.882,0.852,0.748
1301,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^2.0', 'keywords^1.5', 'ne^2.0')",0.915,0.884,0.85,0.74
1302,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.25')",0.915,0.881,0.854,0.739
1303,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^2.0', 'keywords^1.25', 'ne^1.0')",0.915,0.881,0.854,0.739
1304,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.5')",0.915,0.882,0.857,0.747
1305,cross_fields,"('title^1.0', 'text^1.5', 'text_lemma^1.5', 'keywords^1.5', 'ne^1.75')",0.915,0.885,0.857,0.742
1306,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.75', 'keywords^2.0', 'ne^2.0')",0.915,0.882,0.85,0.74
1307,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.5')",0.915,0.881,0.853,0.74
1308,cross_fields,"('title^2.0', 'text^1.25', 'text_lemma^1.75', 'keywords^2.0', 'ne^1.25')",0.915,0.881,0.853,0.74
